YearOlympic,OlympicName,OlympicCountry,OlympicCity,WinnerName,WinnerNationality,WinnerDateBirth,WinnerGender,Sport,Discipline,Medal
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marco Albarello,Italy,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marco Albarello,Italy,NULL,Man,Cross Country Skiing,10 km classical,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mark Kirchner,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Oksana Baiul,Ukraine,NULL,Woman,Figure Skating,Individual,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Pernilla Wiberg,Sweden,NULL,Woman,Alpine Skiing,Alpine combined,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Maurilio De Zolt,Italy,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Stine Lise Hattestad,Norway,NULL,Woman,Freestyle Skiing,Moguls,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Svetlana Bajanova,Russia,NULL,Woman,Speed Skating,3000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Thomas Stangassinger,Austria,NULL,Man,Alpine Skiing,Slalom,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Aleksandr Golubev,Russia,NULL,Man,Speed Skating,500 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Aleksei Urmanov,Russia,NULL,Man,Figure Skating,Individual,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Andreas Schönbächler,Switzerland,NULL,Man,Freestyle Skiing,Aerials,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Anfissa Restzova,Russia,NULL,Woman,Baithlon,"4 x 7,5 km relay",Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Dan Jansen,United States,NULL,Man,Speed Skating,1000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Deborah Compagnoni,Italy,NULL,Woman,Alpine Skiing,Giant slalom,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Dian Roffe,United States,NULL,Woman,Alpine Skiing,Super-G,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Elena Vaelbe,Commonwealth of Independent States,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Georg Hackl,Germany,NULL,Man,Luge,Singles,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Gerda Weissensteiner,Italy,NULL,Woman,Luge,Singles,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Giorgio Vanzetta,Italy,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lina Tscherjasowa,Uzbekistan,NULL,Woman,Freestyle Skiing,Aerials,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Katja Seizinger,Germany,NULL,Woman,Alpine Skiing,Downhill,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ki-Hoon Kim,South Korea,NULL,Man,Short Track,1000 metres,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Jean-Luc Brassard,Canada,NULL,Man,Freestyle Skiing,Moguls,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lasse Kjuss,Norway,NULL,Man,Alpine Skiing,Alpine combined,Gold
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Kjetil Andre Aamodt,Norway,NULL,Man,Alpine Skiing,Downhill,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Kjetil Andre Aamodt,Norway,NULL,Man,Alpine Skiing,Alpine combined,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Kjetil Andre Aamodt,Norway,NULL,Man,Alpine Skiing,Super-G,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Kjell Storelid,Norway,NULL,Man,Speed Skating,10000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Kjell Storelid,Norway,NULL,Man,Speed Skating,5000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nathalie Lambert,Canada,NULL,Woman,Short Track,1000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nathalie Lambert,Canada,NULL,Woman,Short Track,3000 metres relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,50 km classical,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,4 x 10 km relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Mika Myllylae,Finland,NULL,Man,Cross Country Skiing,30 km freestyle,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Rintje Ritsma,Netherlands,NULL,Man,Speed Skating,1500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Rintje Ritsma,Netherlands,NULL,Man,Speed Skating,5000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Klevchenya,Russia,NULL,Man,Speed Skating,500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Klevchenya,Russia,NULL,Man,Speed Skating,1000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sture Sivertsen,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sture Sivertsen,Norway,NULL,Man,Cross Country Skiing,50 km classical,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Uschi Disl,Germany,NULL,Woman,Baithlon,"4 x 7,5 km relay",Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Uschi Disl,Germany,NULL,Woman,Baithlon,15 km,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Gunda Niemann,Germany,NULL,Woman,Speed Skating,5000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Gunda Niemann,Germany,NULL,Woman,Speed Skating,1500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Bjarte Engen Vik,Norway,NULL,Man,Nordic Combined,Team,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Bjarte Engen Vik,Norway,NULL,Man,Nordic Combined,Individual,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Anne Briand,France,NULL,Woman,Baithlon,15 km,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Anne Briand,France,NULL,Woman,Baithlon,"4 x 7,5 km relay",Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Antje Misersky,Germany,NULL,Woman,Baithlon,"4 x 7,5 km relay",Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Anke Baier,Germany,NULL,Woman,Speed Skating,1000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Alberto Tomba,Italy,NULL,Man,Alpine Skiing,Slalom,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Elfi Eder,Austria,NULL,Woman,Alpine Skiing,Slalom,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Elizabeth McIntyre,United States,NULL,Woman,Freestyle Skiing,Moguls,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Elvis Stojko,Canada,NULL,Man,Figure Skating,Individual,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Erik Flaim,United States,NULL,Man,Short Track,5000 metres relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Igor Zhelezovsky,Belarus,NULL,Man,Speed Skating,1000 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lasse Ottesen,Norway,NULL,Man,Ski Jumping,Normal hill - K90,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Vegard Ulvang,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Yanmei Zhang,China,NULL,Woman,Short Track,500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Urs Kälin,Switzerland,NULL,Man,Alpine Skiing,Giant slalom,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Svetlana Fedotkina,Russia,NULL,Woman,Speed Skating,1500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Svetlana Gladisheva,Russia,NULL,Woman,Alpine Skiing,Super-G,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Svetlana Paramygina,Belarus,NULL,Woman,Baithlon,7.5 km,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Susan Auch,Canada,NULL,Woman,Speed Skating,500 metres,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Susi Erdmann,Germany,NULL,Woman,Luge,Singles,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Sergei Shupletsov,Russia,NULL,Man,Freestyle Skiing,Moguls,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Philippe Laroche,Canada,NULL,Man,Freestyle Skiing,Aerials,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Picabo Street,United States,NULL,Woman,Alpine Skiing,Downhill,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nancy Kerrigan,United States,NULL,Woman,Figure Skating,Individual,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Markus Prock,Austria,NULL,Man,Luge,Singles,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Martina Ertl,Germany,NULL,Woman,Alpine Skiing,Giant slalom,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marie Lindgren,Sweden,NULL,Woman,Freestyle Skiing,Aerials,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marit Wold,Norway,NULL,Woman,Cross Country Skiing,30 km classical,Silver
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marja-Lisa Kirvesniemi,Finland,NULL,Woman,Cross Country Skiing,30 km classical,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marja-Lisa Kirvesniemi,Finland,NULL,Woman,Cross Country Skiing,5 km classical,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,10 km pursuit freestyle,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Isolde Kostner,Italy,NULL,Woman,Alpine Skiing,Downhill,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Isolde Kostner,Italy,NULL,Woman,Alpine Skiing,Super-G,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Andreas Goldberger,Austria,NULL,Man,Ski Jumping,Large hill - K120,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Andreas Goldberger,Austria,NULL,Man,Ski Jumping,"Large hill - K120, team",Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Amy Peterson,United States,NULL,Woman,Short Track,500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Amy Peterson,United States,NULL,Woman,Short Track,3000 metres relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Andrea Tagwerker,Austria,NULL,Woman,Luge,Singles,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Alenka Dovzan,Slovenia,NULL,Woman,Alpine Skiing,Alpine combined,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Armin Zöggeler,Italy,NULL,Man,Luge,Singles,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Bart Veldkamp,Belgium,NULL,Man,Speed Skating,10000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Christian Mayer,Austria,NULL,Man,Alpine Skiing,Giant slalom,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Ed Podivinsky,Canada,NULL,Man,Alpine Skiing,Downhill,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Edgar Grospiron,France,NULL,Man,Freestyle Skiing,Moguls,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Falko Zandstra,Netherlands,NULL,Man,Speed Skating,1500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Yelizaveta Kozhevnikova,Russia,NULL,Woman,Freestyle Skiing,Moguls,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Gabriella Paruzzi,Italy,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Franziska Schenk,Germany,NULL,Woman,Speed Skating,500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Harald Nielsen,Norway,NULL,Man,Alpine Skiing,Alpine combined,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Harri Kirvesniemi,Finland,NULL,Man,Cross Country Skiing,4 x 10 km relay,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Heinz Kuttin,Austria,NULL,Man,Ski Jumping,"Large hill - K120, team",Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Hilde Synnöve Lid,Norway,NULL,Woman,Freestyle Skiing,Aerials,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Hippolyt Kempf,Switzerland,NULL,Man,Nordic Combined,Team,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Hiromi Yamamoto,Japan,NULL,Woman,Speed Skating,5000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Jure Kosir,Slovenia,NULL,Man,Alpine Skiing,Slalom,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Katja Koren,Slovenia,NULL,Woman,Alpine Skiing,Slalom,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Marc Gagnon,Canada,NULL,Man,Short Track,1000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lloyd Langlois,Canada,NULL,Man,Freestyle Skiing,Aerials,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Lu Chen,China,NULL,Woman,Figure Skating,Individual,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Manabu Horii,Japan,NULL,Man,Speed Skating,500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Qiaobo Ye,China,NULL,Woman,Speed Skating,1000 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Nicholas Gooch,Great Britain,NULL,Man,Short Track,500 metres,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Philippe Candeloro,France,NULL,Man,Figure Skating,Individual,Broze
1994,1994 Wintergames Lillehammer,Norway,Lillehammer,Valentyna Tserbe,Ukraine,NULL,Woman,Baithlon,7.5 km,Broze
1992,1992 Wintergames Albertville,France,Albertville,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,15 km classical,Gold
1992,1992 Wintergames Albertville,France,Albertville,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,Combined pursuit,Gold
1992,1992 Wintergames Albertville,France,Albertville,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,30 km freestyle,Silver
1992,1992 Wintergames Albertville,France,Albertville,Lyubov Egorova,Russia,NULL,Woman,Cross Country Skiing,5 km classical,Silver
1992,1992 Wintergames Albertville,France,Albertville,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,50 km freestyle,Gold
1992,1992 Wintergames Albertville,France,Albertville,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,Combined pursuit,Gold
1992,1992 Wintergames Albertville,France,Albertville,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Björn Daehlie,Norway,NULL,Man,Cross Country Skiing,30 km classical,Silver
1992,1992 Wintergames Albertville,France,Albertville,Vegard Ulvang,Norway,NULL,Man,Cross Country Skiing,10 km classical,Gold
1992,1992 Wintergames Albertville,France,Albertville,Vegard Ulvang,Norway,NULL,Man,Cross Country Skiing,30 km classical,Gold
1992,1992 Wintergames Albertville,France,Albertville,Vegard Ulvang,Norway,NULL,Man,Cross Country Skiing,4 x 10 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Vegard Ulvang,Norway,NULL,Man,Cross Country Skiing,Combined pursuit,Silver
1992,1992 Wintergames Albertville,France,Albertville,Mark Kirchner,Germany,NULL,Man,Baithlon,10 km,Gold
1992,1992 Wintergames Albertville,France,Albertville,Mark Kirchner,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Mark Kirchner,Germany,NULL,Man,Baithlon,20 km,Silver
1992,1992 Wintergames Albertville,France,Albertville,Gunda Niemann,Germany,NULL,Woman,Speed Skating,3000 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Gunda Niemann,Germany,NULL,Woman,Speed Skating,5000 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Gunda Niemann,Germany,NULL,Woman,Speed Skating,1500 metres,Silver
1992,1992 Wintergames Albertville,France,Albertville,Toni Nieminen,Finland,NULL,Man,Ski Jumping,Large hill - K120,Gold
1992,1992 Wintergames Albertville,France,Albertville,Toni Nieminen,Finland,NULL,Man,Ski Jumping,"Large hill - K120, team",Gold
1992,1992 Wintergames Albertville,France,Albertville,Toni Nieminen,Finland,NULL,Man,Ski Jumping,Normal hill - K90,Broze
1992,1992 Wintergames Albertville,France,Albertville,Petra Kronberger,Austria,NULL,Woman,Alpine Skiing,Alpine combined,Gold
1992,1992 Wintergames Albertville,France,Albertville,Petra Kronberger,Austria,NULL,Woman,Alpine Skiing,Slalom,Gold
1992,1992 Wintergames Albertville,France,Albertville,Ki-Hoon Kim,South Korea,NULL,Man,Short Track,5000 metres relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Ki-Hoon Kim,South Korea,NULL,Man,Short Track,1000 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Bonnie Blair,United States,NULL,Woman,Speed Skating,1000 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Bonnie Blair,United States,NULL,Woman,Speed Skating,500 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Antje Misersky,Germany,NULL,Woman,Baithlon,15 km,Gold
1992,1992 Wintergames Albertville,France,Albertville,Antje Misersky,Germany,NULL,Woman,Baithlon,7.5 km,Silver
1992,1992 Wintergames Albertville,France,Albertville,Antje Misersky,Germany,NULL,Woman,Baithlon,"3 x 7,5 km relay",Silver
1992,1992 Wintergames Albertville,France,Albertville,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,30 km freestyle,Gold
1992,1992 Wintergames Albertville,France,Albertville,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,Combined pursuit,Silver
1992,1992 Wintergames Albertville,France,Albertville,Stefania Belmondo,Italy,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Broze
1992,1992 Wintergames Albertville,France,Albertville,Ricco Gross,Germany,NULL,Man,Baithlon,4 x 7.5 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Ricco Gross,Germany,NULL,Man,Baithlon,10 km,Silver
1992,1992 Wintergames Albertville,France,Albertville,Cathy Turner,United States,NULL,Woman,Short Track,500 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Cathy Turner,United States,NULL,Woman,Short Track,3000 metres relay,Silver
1992,1992 Wintergames Albertville,France,Albertville,Alberto Tomba,Italy,NULL,Man,Alpine Skiing,Giant slalom,Gold
1992,1992 Wintergames Albertville,France,Albertville,Alberto Tomba,Italy,NULL,Man,Alpine Skiing,Slalom,Silver
1992,1992 Wintergames Albertville,France,Albertville,Ernst Vettori,Austria,NULL,Man,Ski Jumping,Normal hill - K90,Gold
1992,1992 Wintergames Albertville,France,Albertville,Ernst Vettori,Austria,NULL,Man,Ski Jumping,"Large hill - K120, team",Silver
1992,1992 Wintergames Albertville,France,Albertville,Marjut Lukkarinen,Finland,NULL,Woman,Cross Country Skiing,5 km classical,Gold
1992,1992 Wintergames Albertville,France,Albertville,Marjut Lukkarinen,Finland,NULL,Woman,Cross Country Skiing,15 km classical,Silver
1992,1992 Wintergames Albertville,France,Albertville,Johann Olav Koss,Norway,NULL,Man,Speed Skating,1500 metres,Gold
1992,1992 Wintergames Albertville,France,Albertville,Johann Olav Koss,Norway,NULL,Man,Speed Skating,10000 metres,Silver
1992,1992 Wintergames Albertville,France,Albertville,Elena Vaelbe,Commonwealth of Independent States,NULL,Woman,Cross Country Skiing,4 x 5 km relay,Gold
1992,1992 Wintergames Albertville,France,Albertville,Elena Vaelbe,Commonwealth of Independent States,NULL,Woman,Cross Country Skiing,15 km classical,Broze
1992,1992 Wintergames Albertville,France,Albertville,Elena Vaelbe,Commonwealth of Independent States,NULL,Woman,Cross Country Skiing,30 km freestyle,Broze
1992,1992 Wintergames Albertville,France,Albertville,Elena Vaelbe,Commonwealth of Independent States,NULL,Woman,Cross Country Skiing,5 km classical,Broze
